Model Year,Make,Model,Car_or_Truck,Vehicle Class,Engine Size(L),Engine Size Rank,Cylinders,Transmission,Fuel Type,Fuel Consumption (City (L/100 km),Fuel Consumption(Hwy (L/100 km)),Fuel Consumption(Comb (L/100 km)),Fuel Consumption(Comb (mpg)),CO2 Emissions(g/km),CO2 Rating,Smog Rating,CarNumber,,
2022,Chevrolet,Blazer AWD,Cars,SUV: Small,2,1.8,4,A9,3,10.8,8.7,9.9,29,232,5,7,1173,260.37,2.343434343
2022,Chevrolet,Camaro,Cars,Subcompact,2,1.8,4,AS8,4,10.9,7.8,9.5,30,222,5,5,1175,249.85,2.336842105
2022,Chevrolet,Camaro,Cars,Subcompact,2,1.8,4,M6,4,12.6,8,10.5,27,239,5,5,1176,276.15,2.276190476
2022,Chevrolet,Malibu,Cars,Mid-size,2,1.8,4,A9,4,10.7,7.1,9.1,31,213,5,5,1195,239.33,2.340659341
2022,Ford,Bronco Sport 4WD,Cars,SUV: Small,2,1.8,4,AS8,3,11.1,9,10.2,27,240,5,5,1291,268.26,2.352941176
2022,Ford,EcoSport AWD,Cars,SUV: Small,2,1.8,4,AS6,3,10.4,8,9.3,30,219,5,5,1292,244.59,2.35483871
2022,Ford,Edge AWD,Cars,SUV: Small,2,1.8,4,A8,3,11.5,8.4,10.1,28,238,5,6,1293,265.63,2.356435644
2022,Ford,Edge AWD,Cars,SUV: Small,2,1.8,4,AS8,3,11.6,8.5,10.2,28,239,5,6,1294,268.26,2.343137255
2022,Ford,Escape AWD,Cars,SUV: Small,2,1.8,4,A8,3,10.5,7.5,9.2,31,216,5,5,1298,241.96,2.347826087
2022,Ford,Maverick AWD,Trucks,Pickup truck: Small,2,1.8,4,A8,3,10.7,8.1,9.6,29,226,5,5,1339,252.48,2.354166667
2022,Ford,Transit Connect Van,Trucks,Special purpose vehicle,2,1.8,4,AS8,3,9.8,8.9,9.4,30,221,5,6,1360,247.22,2.35106383
2022,Ford,Transit Connect Van FFV,Trucks,Special purpose vehicle,2,1.8,4,AS8,3,9.8,8.9,9.4,30,221,5,5,1361,247.22,2.35106383
2022,Ford,Transit Connect Van FFV,Trucks,Special purpose vehicle,2,1.8,4,AS8,2,13.3,11.9,12.7,22,211,5,5,1362,334.01,1.661417323
2022,Ford,Transit Connect Wagon LWB,Trucks,Special purpose vehicle,2,1.8,4,AS8,3,10,8.3,9.2,31,216,5,6,1364,241.96,2.347826087
2022,Ford,Transit Connect Wagon LWB FFV,Trucks,Special purpose vehicle,2,1.8,4,AS8,3,10,8.3,9.2,31,216,5,5,1365,241.96,2.347826087
2022,Ford,Transit Connect Wagon LWB FFV,Trucks,Special purpose vehicle,2,1.8,4,AS8,2,14.7,11.3,13.2,21,219,5,5,1366,347.16,1.659090909
2022,GMC,Acadia,Cars,SUV: Standard,2,1.8,4,A9,3,10.6,8,9.4,30,221,5,7,1376,247.22,2.35106383
2022,GMC,Acadia AWD,Cars,SUV: Standard,2,1.8,4,A9,3,10.8,8.7,9.9,29,232,5,7,1378,260.37,2.343434343
2022,Honda,Accord Sport/Touring,Cars,Full-size,2,1.8,4,AS10,3,10.4,7.4,9.1,31,211,5,7,1432,239.33,2.318681319
2022,Honda,Accord Hybrid,Cars,Full-size,2,1.8,4,AV,3,5,5,5,56,117,9,7,1433,131.5,2.34
2022,Honda,Accord Hybrid Sport/Touring,Cars,Full-size,2,1.8,4,AV,3,5.3,5.7,5.5,51,129,8,7,1434,144.65,2.345454545
2022,Honda,Civic Hatchback,Cars,Full-size,2,1.8,4,AV,3,8,6.2,7.2,39,167,7,7,1437,189.36,2.319444444
2022,Honda,Civic Hatchback,Cars,Full-size,2,1.8,4,M6,3,9.1,6.6,8,35,186,6,6,1438,210.4,2.325
2022,Honda,Civic Sedan,Cars,Mid-size,2,1.8,4,AV,3,7.7,6,6.9,41,162,7,7,1440,181.47,2.347826087
2022,Honda,Civic Sedan,Cars,Mid-size,2,1.8,4,AV7,3,7.8,6.3,7.1,40,165,7,7,1441,186.73,2.323943662
2022,Hyundai,Elantra,Cars,Mid-size,2,1.8,4,AV1,3,7.6,5.7,6.7,42,158,7,5,1454,176.21,2.358208955
2022,Hyundai,Elantra (ISG),Cars,Mid-size,2,1.8,4,AV1,3,7.1,5.5,6.4,44,151,7,5,1455,168.32,2.359375
2022,Hyundai,Elantra,Cars,Mid-size,2,1.8,4,M6,3,9.1,6.3,7.8,36,185,6,5,1456,205.14,2.371794872
2022,Hyundai,Elantra N,Cars,Mid-size,2,1.8,4,AM8,4,12.1,7.9,10.2,28,241,5,3,1457,268.26,2.362745098
2022,Hyundai,Elantra N,Cars,Mid-size,2,1.8,4,M6,4,10.9,7.7,9.4,30,223,5,3,1458,247.22,2.372340426
2022,Hyundai,Kona,Cars,SUV: Small,2,1.8,4,AV,3,8,6.6,7.4,38,174,7,7,1462,194.62,2.351351351
2022,Hyundai,Kona N,Cars,SUV: Small,2,1.8,4,AM8,4,11.8,8.7,10.4,27,246,5,3,1463,273.52,2.365384615
2022,Hyundai,Kona AWD,Cars,SUV: Small,2,1.8,4,AV,3,8.5,7.2,7.9,36,187,6,7,1465,207.77,2.367088608
2022,Hyundai,Sonata Hybrid,Cars,Full-size,2,1.8,4,AM6,3,5.3,4.6,5,56,117,9,7,1474,131.5,2.34
2022,Hyundai,Veloster N,Cars,Compact,2,1.8,4,AM8,4,12,8.6,10.5,27,248,5,3,1478,276.15,2.361904762
2022,Hyundai,Veloster N,Cars,Compact,2,1.8,4,M6,4,10.6,8.3,9.5,30,226,5,3,1479,249.85,2.378947368
2022,Infiniti,QX50 AWD,Cars,SUV: Small,2,1.8,4,AV8,4,10.8,8.3,9.7,29,228,5,6,1486,255.11,2.350515464
2022,Infiniti,QX55 AWD,Cars,SUV: Small,2,1.8,4,AV8,4,10.5,8.3,9.5,30,223,5,6,1487,249.85,2.347368421
2022,Jaguar,E-PACE P250,Cars,SUV: Small,2,1.8,4,AS9,4,11.5,9.2,10.4,27,247,5,7,1490,273.52,2.375
2022,Jaguar,E-PACE P300,Cars,SUV: Small,2,1.8,4,AS9,4,11.2,9.2,10.3,27,245,5,7,1491,270.89,2.378640777
2022,Jeep,Cherokee,Cars,SUV: Small,2,1.8,4,A9,3,10.4,7.6,9.1,31,214,5,5,1498,239.33,2.351648352
2022,Jeep,Cherokee 4X4 Active Drive I,Cars,SUV: Small,2,1.8,4,A9,3,11.2,8,9.8,29,229,5,5,1501,257.74,2.336734694
2022,Jeep,Wrangler JL 4X4,Cars,SUV: Small,2,1.8,4,A8,3,10.7,9.8,10.3,27,241,5,5,1521,270.89,2.339805825
2022,Jeep,Wrangler JL Unlimited 4X4,Cars,SUV: Small,2,1.8,4,A8,3,11.5,9.9,10.8,26,251,5,5,1525,284.04,2.324074074
2022,Kia,Forte,Cars,Mid-size,2,1.8,4,AV,3,7.9,5.9,7,40,165,7,5,1534,184.1,2.357142857
2022,Kia,Forte,Cars,Mid-size,2,1.8,4,M6,3,8.8,6.1,7.6,37,178,7,5,1535,199.88,2.342105263
2022,Kia,Forte 5,Cars,Full-size,2,1.8,4,AV,3,8,6,7.1,40,169,7,5,1537,186.73,2.38028169
2022,Kia,Seltos,Cars,SUV: Small,2,1.8,4,AV8,3,8.2,7.1,7.7,37,182,6,5,1545,202.51,2.363636364
2022,Kia,Seltos AWD,Cars,SUV: Small,2,1.8,4,AV8,3,8.8,7.6,8.2,34,195,6,5,1547,215.66,2.37804878
2022,Kia,Soul,Cars,Station wagon: Small,2,1.8,4,AV,3,8.5,7,7.9,36,187,6,7,1551,207.77,2.367088608
2022,Kia,Sportage AWD,Cars,SUV: Small,2,1.8,4,AS6,3,12.1,9.6,11,26,261,4,5,1553,289.3,2.372727273
2022,Land Rover,Defender 90 P300,Cars,SUV: Standard,2,1.8,4,AS8,4,13.2,11.3,12.3,23,289,4,7,1565,323.49,2.349593496
2022,Land Rover,Defender 110 P300,Cars,SUV: Standard,2,1.8,4,AS8,4,14.2,11.7,13,22,306,3,7,1568,341.9,2.353846154
2022,Land Rover,Discovery P300,Cars,SUV: Standard,2,1.8,4,AS8,4,12.2,10.6,11.5,25,271,4,7,1571,302.45,2.356521739
2022,Lexus,IS 300,Cars,Compact,2,1.8,4,AS6,4,11,7.6,9.5,30,221,5,5,1588,249.85,2.326315789
2022,Lexus,UX 200,Cars,Mid-size,2,1.8,4,AS10,3,8,6.3,7.2,39,168,7,6,1609,189.36,2.333333333
2022,Lexus,UX 250h AWD,Cars,Compact,2,1.8,4,AV6,3,5.7,6.2,6,47,140,8,7,1610,157.8,2.333333333
2022,Lincoln,Corsair AWD,Cars,SUV: Small,2,1.8,4,AS8,3,11.1,8.1,9.8,29,229,5,5,1612,257.74,2.336734694
2022,Lincoln,Nautilus AWD,Cars,SUV: Small,2,1.8,4,A8,3,11.8,9.4,10.7,26,252,5,6,1614,281.41,2.355140187
2022,Lincoln,Nautilus AWD,Cars,SUV: Small,2,1.8,4,AS8,3,11.8,9.4,10.7,26,251,5,6,1615,281.41,2.345794393
2022,Mazda,CX-3,Cars,Compact,2,1.8,4,AS6,3,8.3,6.9,7.7,37,179,7,3,1631,202.51,2.324675325
2022,Mazda,CX-3 (SIL),Cars,Compact,2,1.8,4,M6,3,8.8,7,8,35,186,6,3,1632,210.4,2.325
2022,Mazda,CX-3 4WD,Cars,Compact,2,1.8,4,AS6,3,8.6,7.4,8.1,35,189,6,3,1633,213.03,2.333333333
2022,Mazda,CX-30 4WD,Cars,SUV: Small,2,1.8,4,AS6,3,9.4,7.7,8.6,33,202,6,7,1634,226.18,2.348837209
2022,Mazda,Mazda3 4-Door,Cars,Compact,2,1.8,4,AS6,3,8.4,6.6,7.6,37,178,7,7,1641,199.88,2.342105263
2022,Mazda,Mazda3 4-Door (SIL),Cars,Compact,2,1.8,4,M6,3,8.7,6.4,7.7,37,180,7,7,1642,202.51,2.337662338
2022,Mazda,Mazda3 5-Door,Cars,Mid-size,2,1.8,4,AS6,3,8.6,6.7,7.7,37,181,7,7,1646,202.51,2.350649351
2022,Mazda,Mazda3 5-Door (SIL),Cars,Mid-size,2,1.8,4,M6,3,8.7,6.6,7.8,36,181,6,7,1647,205.14,2.320512821
2022,Mazda,MX-5,Cars,Two-seater,2,1.8,4,AS6,4,9,6.6,7.9,36,186,6,3,1652,207.77,2.35443038
2022,Mazda,MX-5 (SIL),Cars,Two-seater,2,1.8,4,M6,4,9,7,8.1,35,189,6,3,1653,213.03,2.333333333
2022,Mercedes-Benz,A 220 4MATIC Sedan,Cars,Subcompact,2,1.8,4,AM7,4,9.5,6.8,8.3,34,194,6,5,1654,218.29,2.337349398
2022,Mercedes-Benz,A 250 4MATIC Hatch,Cars,Station wagon: Small,2,1.8,4,AM7,4,10,7,8.7,32,202,6,5,1655,228.81,2.32183908
2022,Mercedes-Benz,AMG A 35 4MATIC Sedan,Cars,Subcompact,2,1.8,4,AM7,4,10.8,7.9,9.5,30,221,5,5,1656,249.85,2.326315789
2022,Mercedes-Benz,AMG A 35 4MATIC Hatch,Cars,Station wagon: Small,2,1.8,4,AM7,4,10.8,7.8,9.4,30,221,5,5,1657,247.22,2.35106383
2022,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Cars,Compact,2,1.8,4,AM7,4,11,8.2,9.7,29,227,5,5,1660,255.11,2.340206186
2022,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Cars,Compact,2,1.8,4,AM8,4,12,8.5,10.4,27,243,5,3,1661,273.52,2.336538462
2022,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Cars,Station wagon: Small,2,1.8,4,AM8,4,11,8.4,9.8,29,230,5,5,1666,257.74,2.346938776
2022,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Cars,Station wagon: Small,2,1.8,4,AM8,4,12.3,9.6,11.1,25,260,4,3,1667,291.93,2.342342342
2022,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Cars,Station wagon: Mid-size,2,1.8,4,AM8,4,12.7,9.4,11.2,25,262,4,5,1668,294.56,2.339285714
2022,Mercedes-Benz,C 300 4MATIC Cabriolet,Cars,Subcompact,2,1.8,4,A9,4,11,8,9.6,29,224,5,6,1674,252.48,2.333333333
2022,Mercedes-Benz,C 300 4MATIC Coupe,Cars,Subcompact,2,1.8,4,A9,4,10.7,7.5,9.3,30,217,5,6,1675,244.59,2.333333333
2022,Mercedes-Benz,CLA 250 4MATIC Coupe,Cars,Compact,2,1.8,4,AM7,4,9.8,7,8.6,33,200,6,5,1676,226.18,2.325581395
2022,Mercedes-Benz,E 350 4MATIC Sedan,Cars,Mid-size,2,1.8,4,A9,4,11.2,8.2,9.8,29,229,5,6,1678,257.74,2.336734694
2022,Mercedes-Benz,GLA 250 4MATIC SUV,Cars,SUV: Small,2,1.8,4,AM8,4,10.3,7.3,9,31,210,5,5,1683,236.7,2.333333333
2022,Mercedes-Benz,GLB 250 4MATIC SUV,Cars,SUV: Small,2,1.8,4,AM8,4,10.9,7.9,9.5,30,224,5,5,1684,249.85,2.357894737
2022,Mercedes-Benz,GLC 300 4MATIC SUV,Cars,SUV: Small,2,1.8,4,A9,4,11.5,9.1,10.4,27,242,5,6,1685,273.52,2.326923077
2022,Mercedes-Benz,GLC 300 4MATIC Coupe,Cars,SUV: Small,2,1.8,4,A9,4,11.5,8.5,10.1,28,237,5,6,1686,265.63,2.346534653
2022,Mercedes-Benz,GLE 350 4MATIC SUV,Cars,SUV: Standard,2,1.8,4,A9,4,12.1,8.9,10.7,26,250,5,5,1687,281.41,2.336448598
2022,Mercedes-Benz,Metris Cargo Van,Trucks,Special purpose vehicle,2,1.8,4,A9,4,12.6,10.1,11.5,25,267,4,6,1692,302.45,2.32173913
2022,Mercedes-Benz,Metris Cargo Van LWB,Trucks,Special purpose vehicle,2,1.8,4,A9,4,12.6,10.1,11.5,25,267,4,6,1693,302.45,2.32173913
2022,Mercedes-Benz,Metris Passenger Van,Trucks,Special purpose vehicle,2,1.8,4,A9,4,13.3,10.6,12.1,23,282,4,6,1694,318.23,2.330578512
2022,MINI,Cooper S 3 Door,Cars,Subcompact,2,1.8,4,AM7,4,8.5,6.2,7.5,38,174,7,7,1704,197.25,2.32
2022,MINI,Cooper S 3 Door,Cars,Subcompact,2,1.8,4,M6,4,10.5,7.3,9.1,31,211,5,7,1705,239.33,2.318681319
2022,MINI,Cooper S 5 Door,Cars,Subcompact,2,1.8,4,AM7,4,8.5,6.2,7.5,38,174,7,7,1706,197.25,2.32
2022,MINI,Cooper S 5 Door,Cars,Subcompact,2,1.8,4,M6,4,10.5,7.3,9.1,31,211,5,7,1707,239.33,2.318681319
2022,MINI,Cooper S Clubman ALL4,Cars,Mid-size,2,1.8,4,AS8,4,10.2,7.4,8.9,32,207,6,7,1708,234.07,2.325842697
2022,MINI,Cooper S Convertible,Cars,Minicompact,2,1.8,4,AM7,4,8.8,6.5,7.8,36,182,6,7,1709,205.14,2.333333333
2022,MINI,Cooper S Convertible,Cars,Minicompact,2,1.8,4,M6,4,10.1,7.1,8.8,32,205,6,7,1710,231.44,2.329545455
2022,MINI,Cooper S Countryman ALL4,Cars,Mid-size,2,1.8,4,AS8,4,10.4,7.5,9.1,31,212,5,7,1711,239.33,2.32967033
2022,MINI,John Cooper Works 3 Door,Cars,Subcompact,2,1.8,4,AS8,4,9.3,6.9,8.2,34,191,6,7,1712,215.66,2.329268293
2022,MINI,John Cooper Works 3 Door,Cars,Subcompact,2,1.8,4,M6,4,10.5,7.3,9.1,31,211,5,7,1713,239.33,2.318681319
2022,MINI,John Cooper Works Clubman ALL4,Cars,Mid-size,2,1.8,4,AS8,4,10.1,7.6,9,31,210,5,3,1714,236.7,2.333333333
2022,MINI,John Cooper Works Convertible,Cars,Minicompact,2,1.8,4,AS8,4,9.6,7.2,8.5,33,198,6,7,1715,223.55,2.329411765
2022,MINI,John Cooper Works Countryman ALL4,Cars,Mid-size,2,1.8,4,AS8,4,10.4,7.8,9.2,31,210,5,3,1716,241.96,2.282608696
2022,Mitsubishi,RVR,Cars,SUV: Small,2,1.8,4,AV6,3,9.7,7.8,8.8,32,206,6,5,1721,231.44,2.340909091
2022,Mitsubishi,RVR 4WD,Cars,SUV: Small,2,1.8,4,AV6,3,10.1,8.2,9.2,31,213,5,5,1722,241.96,2.315217391
2022,Nissan,Qashqai,Cars,Station wagon: Small,2,1.8,4,AV8,3,8.6,7.3,8,35,188,6,6,1733,210.4,2.35
2022,Nissan,Qashqai,Cars,Station wagon: Small,2,1.8,4,M6,3,10,7.9,9.1,31,213,5,6,1734,239.33,2.340659341
2022,Nissan,Qashqai AWD,Cars,Station wagon: Small,2,1.8,4,AV8,3,9,7.5,8.3,34,196,6,6,1735,218.29,2.361445783
2022,Nissan,Sentra,Cars,Mid-size,2,1.8,4,AV,3,8,6,7.1,40,167,7,7,1741,186.73,2.352112676
2022,Nissan,Sentra SR,Cars,Mid-size,2,1.8,4,AV,3,8.2,6.1,7.3,39,171,7,7,1742,191.99,2.342465753
2022,Nissan,Sentra,Cars,Mid-size,2,1.8,4,M6,3,9.2,6.2,7.9,36,185,6,7,1743,207.77,2.341772152
2022,Nissan,Sentra SR,Cars,Mid-size,2,1.8,4,M6,3,9.4,6.4,8.1,35,189,6,7,1744,213.03,2.333333333
2022,Porsche,718 Boxster,Cars,Two-seater,2,1.8,4,AM7,4,11,8.7,10,28,233,5,1,1747,263,2.33
2022,Porsche,718 Boxster,Cars,Two-seater,2,1.8,4,M6,4,11.7,8.9,10.5,27,245,5,1,1748,276.15,2.333333333
2022,Porsche,718 Boxster T,Cars,Two-seater,2,1.8,4,AM7,4,11.2,8.7,10.1,28,236,5,1,1749,265.63,2.336633663
2022,Porsche,718 Boxster T,Cars,Two-seater,2,1.8,4,M6,4,11.7,8.9,10.5,27,245,5,1,1750,276.15,2.333333333
2022,Porsche,718 Cayman,Cars,Two-seater,2,1.8,4,AM7,4,11,8.7,10,28,233,5,1,1755,263,2.33
2022,Porsche,718 Cayman,Cars,Two-seater,2,1.8,4,M6,4,11.7,8.9,10.5,27,245,5,1,1756,276.15,2.333333333
2022,Porsche,718 Cayman T,Cars,Two-seater,2,1.8,4,AM7,4,11.2,8.7,10.1,28,236,5,1,1757,265.63,2.336633663
2022,Porsche,718 Cayman T,Cars,Two-seater,2,1.8,4,M6,4,11.7,8.9,10.5,27,245,5,1,1758,276.15,2.333333333
2022,Porsche,Macan,Cars,SUV: Small,2,1.8,4,AM7,4,12.4,9.3,11,26,263,4,5,1809,289.3,2.390909091
2022,Subaru,Crosstrek AWD,Cars,SUV: Small,2,1.8,4,AV8,3,8.5,7,7.9,36,184,6,7,1850,207.77,2.329113924
2022,Subaru,Crosstrek AWD,Cars,SUV: Small,2,1.8,4,M6,3,10.5,8.1,9.4,30,220,5,7,1851,247.22,2.340425532
2022,Subaru,Impreza 4-Door AWD,Cars,Mid-size,2,1.8,4,AV7,3,8.3,6.4,7.4,38,174,7,7,1855,194.62,2.351351351
2022,Subaru,Impreza 4-Door AWD,Cars,Mid-size,2,1.8,4,M5,3,10.1,7.5,9,31,209,5,7,1856,236.7,2.322222222
2022,Subaru,Impreza 5-Door AWD,Cars,Station wagon: Small,2,1.8,4,AV7,3,8.4,6.6,7.6,37,178,7,7,1857,199.88,2.342105263
2022,Subaru,Impreza 5-Door AWD,Cars,Station wagon: Small,2,1.8,4,M5,3,10.1,7.7,9,31,211,5,7,1858,236.7,2.344444444
2022,Toyota,C-HR,Cars,Compact,2,1.8,4,AS7,3,8.7,7.5,8.2,34,189,6,3,1868,215.66,2.304878049
2022,Toyota,Corolla,Cars,Compact,2,1.8,4,AV10,3,7.6,5.9,6.8,42,159,7,7,1880,178.84,2.338235294
2022,Toyota,Corolla XSE,Cars,Compact,2,1.8,4,AV10,3,7.7,6.1,7,40,164,7,7,1881,184.1,2.342857143
2022,Toyota,Corolla,Cars,Compact,2,1.8,4,M6,3,8.2,6.5,7.4,38,172,7,7,1882,194.62,2.324324324
2022,Toyota,Corolla Apex Edition,Cars,Compact,2,1.8,4,AV10,3,7.7,6.2,7,40,164,7,7,1883,184.1,2.342857143
2022,Toyota,Corolla Hatchback,Cars,Compact,2,1.8,4,AV10,3,7.5,5.9,6.8,42,159,7,7,1884,178.84,2.338235294
2022,Toyota,Corolla Hatchback,Cars,Compact,2,1.8,4,M6,3,8.4,6.7,7.6,37,179,7,7,1885,199.88,2.355263158
2022,Toyota,Corolla Cross,Cars,SUV: Small,2,1.8,4,AV10,3,7.6,7,7.3,39,171,7,7,1887,191.99,2.342465753
2022,Toyota,Corolla Cross AWD,Cars,SUV: Small,2,1.8,4,AV10,3,8.1,7.4,7.8,36,182,6,7,1888,205.14,2.333333333
2022,Toyota,GR Supra 2.0,Cars,Two-seater,2,1.8,4,AS8,4,9.3,7.2,8.4,34,195,6,7,1891,220.92,2.321428571
2022,Volkswagen,Atlas 4MOTION,Cars,SUV: Small,2,1.8,4,AS8,3,11.5,9.5,10.6,27,249,5,3,1917,278.78,2.349056604
2022,Volkswagen,Atlas Cross Sport 4MOTION,Cars,SUV: Small,2,1.8,4,AS8,3,11.6,9.7,10.7,26,252,5,3,1919,281.41,2.355140187
2022,Volkswagen,Golf GTI,Cars,Mid-size,2,1.8,4,AM7,3,9.3,7,8.3,34,194,6,5,1921,218.29,2.337349398
2022,Volkswagen,Golf GTI,Cars,Mid-size,2,1.8,4,M6,3,9.8,6.9,8.5,33,198,6,5,1922,223.55,2.329411765
2022,Volkswagen,Golf R,Cars,Mid-size,2,1.8,4,AM7,4,10.3,7.7,9.1,31,213,5,5,1923,239.33,2.340659341
2022,Volkswagen,Golf R,Cars,Mid-size,2,1.8,4,M6,4,11.8,8.3,10.2,28,237,5,5,1924,268.26,2.323529412
2022,Volkswagen,Jetta GLI,Cars,Compact,2,1.8,4,AM7,3,9,6.5,7.9,36,185,6,7,1928,207.77,2.341772152
2022,Volkswagen,Jetta GLI,Cars,Compact,2,1.8,4,M6,3,9.1,6.4,7.9,36,186,6,7,1929,207.77,2.35443038
2022,Volkswagen,Passat,Cars,Mid-size,2,1.8,4,AS6,3,9.7,6.6,8.3,34,196,6,7,1930,218.29,2.361445783
2022,Volkswagen,Tiguan 4MOTION,Cars,SUV: Small,2,1.8,4,AS8,3,10.6,8,9.4,30,222,5,7,1933,247.22,2.361702128
2022,Volkswagen,Tiguan R-Line 4MOTION,Cars,SUV: Small,2,1.8,4,AS8,3,11,8.3,9.8,29,229,5,7,1934,257.74,2.336734694
2022,Volvo,S60 B5,Cars,Compact,2,1.8,4,AS8,4,9,6.7,8,35,186,6,5,1935,210.4,2.325
2022,Volvo,S60 B5 AWD,Cars,Compact,2,1.8,4,AS8,4,9.4,6.9,8.3,34,193,6,5,1936,218.29,2.325301205
2022,Volvo,S90 B6 AWD,Cars,Mid-size,2,1.8,4,AS8,4,10.4,7.5,9.1,31,212,5,7,1937,239.33,2.32967033
2022,Volvo,V60 T6 AWD,Cars,Station wagon: Small,2,1.8,4,AS8,4,11.3,7.5,9.6,29,224,5,7,1938,252.48,2.333333333
2022,Volvo,V60 CC T5 AWD,Cars,Station wagon: Small,2,1.8,4,AS8,4,10.9,7.7,9.5,30,221,5,5,1939,249.85,2.326315789
2022,Volvo,V90 CC B6 AWD,Cars,Station wagon: Mid-size,2,1.8,4,AS8,4,10.6,8.1,9.5,30,222,5,7,1940,249.85,2.336842105
2022,Volvo,XC40 T4 AWD,Cars,SUV: Small,2,1.8,4,AS8,3,10.7,7.6,9.3,30,217,5,5,1941,244.59,2.333333333
2022,Volvo,XC40 T5 AWD,Cars,SUV: Small,2,1.8,4,AS8,4,10.7,7.7,9.4,30,219,5,5,1942,247.22,2.329787234
2022,Volvo,XC60 B5 AWD,Cars,SUV: Small,2,1.8,4,AS8,4,10.5,8.1,9.4,30,219,5,5,1943,247.22,2.329787234
2022,Volvo,XC60 B6 AWD,Cars,SUV: Small,2,1.8,4,AS8,4,11,8.7,9.9,29,232,5,7,1944,260.37,2.343434343
2022,Volvo,XC90 T5 AWD,Cars,SUV: Standard,2,1.8,4,AS8,4,11.5,8.4,10.1,28,236,5,5,1945,265.63,2.336633663
2022,Volvo,XC90 T6 AWD,Cars,SUV: Standard,2,1.8,4,AS8,4,12.4,8.9,10.8,26,252,5,7,1946,284.04,2.333333333
2022,Honda,HR-V,Cars,Station wagon: Small,1.8,1.2,4,AV,3,8.4,7,7.8,36,181,6,5,1445,205.14,2.320512821
2022,Honda,HR-V AWD,Cars,Station wagon: Small,1.8,1.2,4,AV,3,8.8,7.5,8.2,34,193,6,5,1446,215.66,2.353658537
2022,Honda,HR-V AWD,Cars,Station wagon: Small,1.8,1.2,4,AV7,3,9.1,7.7,8.5,33,200,6,5,1447,223.55,2.352941176
2022,Toyota,Corolla,Cars,Compact,1.8,1.2,4,AV,3,7.9,6.2,7.1,40,166,7,5,1877,186.73,2.338028169
2022,Toyota,Corolla XLE,Cars,Compact,1.8,1.2,4,AV,3,8.1,6.3,7.3,39,170,7,5,1878,191.99,2.328767123
2022,Toyota,Corolla,Cars,Compact,1.8,1.2,4,M6,3,8,6,7.1,40,165,7,5,1879,186.73,2.323943662
2022,Toyota,Corolla Hybrid,Cars,Compact,1.8,1.2,4,AV,3,4.4,4.5,4.5,63,106,9,7,1886,118.35,2.355555556
2022,Toyota,Prius,Cars,Mid-size,1.8,1.2,4,AV,3,4.4,4.7,4.5,63,106,9,7,1896,118.35,2.355555556
2022,Toyota,Prius AWD,Cars,Mid-size,1.8,1.2,4,AV,3,4.6,5,4.8,59,111,9,7,1897,126.24,2.3125
2022,Hyundai,Elantra,Cars,Mid-size,1.6,1.2,4,AM7,3,8.4,6.6,7.6,37,179,7,5,1453,199.88,2.355263158
2022,Hyundai,Elantra Hybrid Blue,Cars,Mid-size,1.6,1.2,4,AM6,3,4.5,4.2,4.4,64,103,9,7,1459,115.72,2.340909091
2022,Hyundai,IONIQ,Cars,Full-size,1.6,1.2,4,AM6,3,4.3,4.1,4.2,67,99,9,7,1460,110.46,2.357142857
2022,Hyundai,IONIQ Blue,Cars,Full-size,1.6,1.2,4,AM6,3,4,3.9,4,71,94,10,7,1461,105.2,2.35
2022,Hyundai,Kona AWD,Cars,SUV: Small,1.6,1.2,4,AM7,3,8.8,7.4,8.2,34,193,6,5,1464,215.66,2.353658537
2022,Hyundai,Santa Fe Hybrid,Cars,SUV: Small,1.6,1.2,4,AM6,3,7.1,7.9,7.4,38,176,7,7,1470,194.62,2.378378378
2022,Hyundai,Sonata,Cars,Full-size,1.6,1.2,4,AS8,3,8.8,6.4,7.7,37,183,6,5,1471,202.51,2.376623377
2022,Hyundai,Tucson Hybrid,Cars,SUV: Small,1.6,1.2,4,AM6,3,6.3,6.6,6.4,44,152,7,7,1477,168.32,2.375
2022,Hyundai,Venue,Cars,Mid-size,1.6,1.2,4,AV1,3,7.9,6.9,7.5,38,176,7,5,1480,197.25,2.346666667
2022,Hyundai,Venue,Cars,Mid-size,1.6,1.2,4,M6,3,8.6,6.8,7.8,36,184,6,5,1481,205.14,2.358974359
2022,Kia,Forte,Cars,Mid-size,1.6,1.2,4,AM7,3,8.7,6.6,7.8,36,184,6,5,1533,205.14,2.358974359
2022,Kia,Forte 5,Cars,Full-size,1.6,1.2,4,AM7,3,8.9,6.9,8,35,190,6,5,1536,210.4,2.375
2022,Kia,K5 AWD,Cars,Full-size,1.6,1.2,4,AS8,3,9.2,7,8.2,34,195,6,5,1539,215.66,2.37804878
2022,Kia,Niro,Cars,Station wagon: Small,1.6,1.2,4,AM6,3,4.4,4.9,4.6,61,110,9,7,1540,120.98,2.391304348
2022,Kia,Niro FE,Cars,Station wagon: Small,1.6,1.2,4,AM6,3,4.4,4.9,4.6,61,110,9,7,1541,120.98,2.391304348
